source_id,pmRA,e_pmDE,ra,parallax,radial_velocity,e_Gflux,parallax_over_error,BPflux,teff,e_radial_velocity,BPmag,logg,ruwe,RPflux,e_pmRA,Gmag,gaia_id,RPmag,feh,e_RPflux,pmDE,e_BPflux,e_parallax,Gflux,dec,Jmag,Kmag,qual_tmass,e_Kmag,e_Hmag,tmass_id,Hmag,e_Jmag,tmass_oid,e_W4mag,e_W3mag,e_W2mag,W1mag,W2mag,wise_id,e_W1mag,W4mag,qual_wise,W3mag,allwise_oid,Alias1
1821509378448652416,-0.23277798992635956,0.017697252,297.13415197762293,0.2835610145174032,,667.159,14.059109,944680.50939174,16623.746,,10.40033,3.6285,0.9115294,665349.1556315267,0.018938622,10.353326,Gaia DR3 1821509378448652416,10.190271,0.6997,801.61,-5.45484788171432,1180.0659,0.020169202,1360242.5665017485,18.20100230682033,9.969,9.623,AAA,0.02,0.027,19483219+1812036,9.836,0.022,19483219+1812036,0.096,0.024,0.02,9.178,8.904,J194832.19+181203.6,0.023,7.136,AAAA,8.155,491798422,Gaia DR3 1821509378448652416
1825418588978011648,-3.269129673575586,0.012676844,293.4333540169638,0.1616858655033355,,25.72921,12.489776,16542.68239444794,,,14.792027,,1.0937942,113767.73845764417,0.012506161,13.303019,Gaia DR3 1825418588978011648,12.107847,,45.74882,-6.404675789885515,17.015789,0.012945457,89895.80476399628,19.37982880579943,10.196,9.074,AAA,0.017,0.02,19334401+1922475,9.607,0.02,19334401+1922475,0.059,0.018,0.02,8.248,7.586,J193344.00+192247.4,0.023,5.888,AAAA,6.393,498523495,Gaia DR3 1825418588978011648
1980522738604744704,1.0090504614514288,0.015773747,327.5232259982074,0.12441995850099094,,101.46354,7.919342,119127.92545949198,,,12.648508,,1.3629425,167577.16493985776,0.016324451,12.255256,Gaia DR3 1980522738604744704,11.687359,,54.119938,-3.670778313033436,122.43792,0.015710896,235963.24089569456,50.70684910242966,10.723,9.602,AAA,0.018,0.032,21500557+5042247,10.313,0.027,21500557+5042247,0.137,0.02,0.02,9.364,8.989,J215005.57+504224.6,0.023,7.509,AAAB,8.235,658963627,Gaia DR3 1980522738604744704
2006109684151966720,-3.5563152566227196,0.01757697,334.10010485662474,0.2147812832376318,,274.45462,12.386598,324113.37850406015,15507.158,,11.5618,3.4256,0.9643017,303614.38812170865,0.019189285,11.388638,Gaia DR3 2006109684151966720,11.042089,0.2141,323.29315,-2.906469418025074,313.9396,0.017339813,524193.5193005289,55.62686696298145,10.486,10.044,AAA,0.019,0.032,22162403+5537367,10.316,0.027,22162403+5537367,0.1,0.023,0.02,9.58,9.259,J221624.02+553736.7,0.023,7.668,AAAA,8.485,679333173,Gaia DR3 2006109684151966720
2006219978921880192,-3.4720119884369525,0.015200938,334.6899963002954,0.20224346103395924,-20.83251,4901.075,14.418169,3230597.809106902,16336.323,25.659073,9.065335,2.5163,0.99077433,3542897.719580035,0.014614491,8.818601,Gaia DR3 2006219978921880192,8.374499,-0.6894,8399.331,-2.722029406286664,8233.584,0.014026986,5591218.2531835465,56.1260708685837,7.781,7.413,AAA,0.021,0.038,22184560+5607338,7.599,0.02,22184560+5607338,0.048,0.021,0.02,7.007,6.797,J221845.60+560733.9,0.048,4.178,AAAA,6.087,681284436,Gaia DR3 2006219978921880192
2006888825592397440,-3.4240477769100117,0.013259667,339.2247839218438,0.3483052202515175,,40277.46,23.993258,3472810.581248172,28659.727,,8.986839,3.4559,0.9018396,3975097.31421205,0.015092987,8.7497225,Gaia DR3 2006888825592397440,8.249526,0.0103,77773.7,-3.128195901065423,72642.57,0.014516796,5957414.921017353,56.90581642753408,7.482,7.161,AAA,0.017,0.04,22365395+5654208,7.34,0.019,22365395+5654208,0.029,0.014,0.024,6.791,6.459,J223653.95+565420.9,0.065,5.027,AAAA,5.868,684292312,Gaia DR3 2006888825592397440
2007494038022005248,-3.403080627516569,0.012534572,336.82421762200454,0.19420560390072322,,430.99857,15.431475,535617.8594137128,,,11.016404,,0.9451374,705545.015426983,0.013287289,10.66729,Gaia DR3 2007494038022005248,10.126584,,217.15031,-2.7575497857073534,521.3987,0.012585032,1018663.507360139,56.253257378045745,9.301,8.287,AAA,0.023,0.029,22271782+5615117,9.007,0.022,22271782+5615117,0.042,0.015,0.019,8.014,7.644,J222717.81+561511.6,0.023,6.161,AAAA,6.913,681780596,Gaia DR3 2007494038022005248
2012912500041834752,-2.3387333171109463,0.01263283,355.87746158072054,0.19574253514309065,,615.8953,15.215988,378683.59841564915,,,11.392851,,1.0883696,889090.6264851093,0.014193993,10.710156,Gaia DR3 2012912500041834752,9.87553,,1445.9708,-1.012531488376715,631.1544,0.0128642665,979228.6896668874,61.93003427538147,8.638,7.811,AAA,0.021,0.029,23433059+6155484,8.201,0.023,23433059+6155484,0.03,0.015,0.02,7.258,6.941,J234330.59+615548.1,0.035,5.208,AAAA,6.127,701909578,Gaia DR3 2012912500041834752
2013906561629759232,-3.388542479797453,0.020925032,348.80224204235316,0.3227282006238041,,1827.6512,16.098803,935257.4823617898,7317.4556,,10.411214,2.3374,1.4525771,1490908.4383094835,0.020556511,10.346903,Gaia DR3 2013906561629759232,9.314268,-0.88,56984.51,-2.604964631386206,38039.52,0.020046722,1368313.873999348,60.45026640885793,8.218,7.727,AAA,0.017,0.018,23151249+6027012,7.94,0.021,23151249+6027012,0.073,0.019,0.02,7.16,7.082,J231512.51+602701.1,0.036,5.581,AAAA,6.429,697022305,Gaia DR3 2013906561629759232
2014674226896884864,-2.5957158401258997,0.013480628,345.042165380094,0.2749342402442073,,1402.8739,21.969778,502376.04464444926,6196.0166,,11.08597,1.7303,1.1674427,1378255.07081501,0.013807594,10.305713,Gaia DR3 2014674226896884864,9.399571,-1.536,3165.8062,-1.7677921543283894,1705.9576,0.012514202,1421221.5400590897,60.92732849599478,7.938,7.03,AAA,0.017,0.026,23001010+6055385,7.443,0.024,23001010+6055385,0.02,0.014,0.039,6.526,6.062,J230010.12+605538.4,0.077,4.321,AAAA,5.302,698619025,Gaia DR3 2014674226896884864
2022054350800575488,-2.1924987700666696,0.012281053,294.98414074982645,0.05388264938923635,,45.264915,5.120968,91891.72198968288,,,12.930351,,0.88350195,162233.828826996,0.0075278166,12.408564,Gaia DR3 2022054350800575488,11.722542,,95.177444,-4.362430613010091,67.15294,0.010521966,204890.2909743366,26.578447709532604,10.703,10.09,AAA,0.02,0.022,19395620+2634424,10.397,0.02,19395620+2634424,0.407,0.03,0.02,9.697,9.431,J193956.19+263442.3,0.022,8.761,AAAC,8.856,538814719,Gaia DR3 2022054350800575488
2028294667765054464,-3.2953112743980464,0.0134174675,296.56639736223417,0.21389330415439547,,3343.223,16.037745,1119746.4180843607,,,10.215743,,0.8710271,1090666.8398617432,0.010591883,10.023361,Gaia DR3 2028294667765054464,9.653666,,6741.5454,-5.907783466136883,5141.574,0.013336869,1843326.2928170043,28.27193960409475,9.182,8.761,AAA,0.018,0.03,19461593+2816191,9.015,0.024,19461593+2816191,0.069,0.018,0.019,8.435,8.176,J194615.93+281619.0,0.023,6.645,AAAA,7.467,548088823,Gaia DR3 2028294667765054464
2030934212864924032,-3.3500770566731566,0.1017761,299.8024541338291,-0.3939257595135974,,399.15543,-4.9288306,159276.08824908637,,,12.333166,,4.469851,677300.6598698661,0.07149192,11.228698,Gaia DR3 2030934212864924032,10.170941,,819.04706,-5.944279224664243,231.17693,0.079922765,607389.9442612653,31.452480686849096,8.454,7.446,AAA,0.021,0.051,19591258+3127090,7.866,0.032,19591258+3127090,0.032,0.015,0.022,6.916,6.593,J195912.59+312709.0,0.034,4.062,AAAA,5.764,565250537,Gaia DR3 2030934212864924032
2034096172116995712,-3.847475551514985,0.013867213,300.4155298721039,0.21797131546716733,,55.027218,16.935217,109416.37689808205,,,12.740836,,1.2009181,233459.65765860077,0.012337708,12.116094,Gaia DR3 2034096172116995712,11.327366,,78.83188,-6.75047374751548,77.283035,0.01287089,268231.29282166855,32.571635648421584,10.178,9.046,AAA,0.018,0.022,20013973+3234180,9.755,0.022,20013973+3234180,0.069,0.026,0.02,8.729,8.377,J200139.73+323417.9,0.023,6.829,AAAA,7.634,571168916,Gaia DR3 2034096172116995712
2034210349533480192,-2.7810068311286704,0.013681117,300.07966147491476,0.07618361710674385,,261.46112,5.5893016,178160.48788221745,,,12.2115135,,0.98649234,424428.0432132624,0.012863245,11.512269,Gaia DR3 2034210349533480192,10.678386,,585.5232,-4.913692172192521,268.65375,0.013630257,467777.4782576353,33.26417259857946,9.516,8.855,AAA,0.018,0.022,20001912+3315511,9.148,0.021,20001912+3315511,0.098,0.046,0.021,8.473,8.208,J200019.12+331551.0,0.029,6.283,AAAA,7.74,574815826,Gaia DR3 2034210349533480192
2057966393428544128,-3.438755857703817,0.014143533,305.43474692845734,0.5961271073603426,,86.08212,46.446327,70784.95536102918,,,13.21369,,1.2073605,254965.3802356738,0.012650795,12.216424,Gaia DR3 2057966393428544128,11.231692,,116.965744,-6.374648356466673,58.3049,0.012834752,244555.42856779296,37.375123054329705,9.538,8.596,AAA,0.016,0.017,20214434+3722306,8.889,0.02,20214434+3722306,0.037,0.02,0.021,7.699,7.269,J202144.34+372230.5,0.026,4.847,AAAA,6.435,596071508,Gaia DR3 2057966393428544128
2058985262750809088,-2.6394136957983267,0.023114894,302.9730164376412,0.41261807592605926,,4337.3433,19.908274,8514688.15207848,,,8.013121,,1.0620645,7044816.42182296,0.02019071,7.8930807,Gaia DR3 2058985262750809088,7.6282215,,2237.7612,-6.051662481359186,5918.296,0.02072596,13113375.970200738,36.19734137186018,7.232,6.663,AAA,0.02,0.016,20115352+3611505,7.113,0.019,20115352+3611505,0.031,0.015,0.035,6.409,5.952,J201153.52+361150.4,0.074,4.528,AAAA,5.329,590076125,Gaia DR3 2058985262750809088
2060661846184974464,-2.369560789789363,0.02821284,304.25009548375414,0.44921026871975195,,12658.61,20.083118,7889121.896034387,,,8.09597,,0.9883466,7975700.982047839,0.023163896,7.930354,Gaia DR3 2060661846184974464,7.4934735,,28102.205,-5.474261907987141,19446.35,0.022367556,12670831.927573739,37.42324941525781,6.965,6.581,AAA,0.016,0.018,20170002+3725238,6.796,0.018,20170002+3725238,0.026,0.015,0.042,6.179,5.854,J201700.03+372523.6,0.1,4.335,AAAA,5.24,596314345,Gaia DR3 2060661846184974464
2061291595788070656,-2.26264049274829,0.018425087,304.8850825923865,0.7232218311347729,,16535.262,44.908962,8057373.86359452,,,8.073058,,0.9756919,9868639.22566069,0.015700415,7.7687335,Gaia DR3 2061291595788070656,7.2622523,,23363.377,-3.738020429668275,26414.643,0.016104177,14704605.36548102,38.73163867429083,6.697,6.327,AAA,0.02,0.038,20193242+3843541,6.52,0.026,20193242+3843541,0.034,0.015,0.058,5.905,5.502,J201932.40+384353.9,0.129,4.007,BAAA,4.908,602918424,Gaia DR3 2061291595788070656
2062560122958679936,-4.568033001105763,0.015298655,304.28380342182226,0.08926726968075117,,41.060246,6.7967615,9055.11937239507,7739.466,,15.446307,2.1501,1.0133911,75932.46977975433,0.014441883,13.792906,Gaia DR3 2062560122958679936,12.546826,-0.5924,127.442276,-4.837697948459663,18.753736,0.013133795,57251.19058905875,41.12414291475246,10.152,8.649,AAA,0.015,0.017,20170811+4107270,9.265,0.021,20170811+4107270,0.103,0.023,0.02,7.934,7.387,J201708.11+410726.9,0.024,5.402,AAAA,6.475,614728973,Gaia DR3 2062560122958679936
2064136925704910080,-2.9870120436197696,0.032931175,307.0944148087011,0.5277390133403429,,2839.0332,18.402842,307482.1166012226,,,11.618993,,1.8601183,874955.6492587724,0.0282387,10.795362,Gaia DR3 2064136925704910080,9.89293,,9544.426,-4.817050960565929,2013.5869,0.028677039,905319.4157172668,38.621916768850944,8.579,7.458,AAA,0.016,0.02,20282266+3837188,8.102,0.024,20282266+3837188,0.03,0.015,0.039,6.458,6.004,J202822.66+383718.9,0.084,4.81,AAAA,5.423,602371825,Gaia DR3 2064136925704910080
2064671253991921408,-1.4168647186395926,0.08401094,309.1817928817363,0.5014384549475054,,1841.4358,6.2914352,49429.36410452165,,,13.6035795,,2.475752,1431356.3114250747,0.08102588,10.886296,Gaia DR3 2064671253991921408,9.358526,,6510.6235,-5.73738349346641,196.40872,0.07970176,832584.3617025788,40.352041891603534,6.012,4.107,AEA,0.015,0.036,20364364+4021075,4.856,0.026,20364364+4021075,0.02,0.017,,3.482,1.916,J203643.63+402107.6,0.52,1.148,CUAA,2.077,610949779,Gaia DR3 2064671253991921408
2067745076187793024,-2.8916908827212433,0.020016512,308.02614409173316,0.5541823010519951,,658.48694,32.541508,200349.9348441716,,,12.084069,,1.0412666,1313959.7147574578,0.016840994,10.625507,Gaia DR3 2067745076187793024,9.451441,,2078.9436,-4.2036954083968165,359.84277,0.017030012,1058629.1158511937,40.80818328957401,7.373,6.239,AAA,0.016,0.015,20320628+4048295,6.714,0.018,20320628+4048295,0.024,0.015,0.065,5.797,5.219,J203206.28+404829.3,0.125,3.72,BAAA,4.715,613187143,Gaia DR3 2067745076187793024
2067824545964503168,-2.6357539948292894,0.024750747,308.01256818813323,0.5264996666276697,,39.804863,25.083055,25657.61768458905,,,14.315501,,1.3704264,172058.2636142964,0.021682588,12.850557,Gaia DR3 2067824545964503168,11.658707,,69.40298,-4.314887451728841,48.93564,0.020990252,136371.61969336437,41.25567519278738,9.407,7.71,AAA,0.018,0.02,20320302+4115205,8.593,0.02,20320302+4115205,0.045,0.016,0.021,7.292,6.884,J203203.02+411520.5,0.029,5.13,AAAA,6.181,615369860,Gaia DR3 2067824545964503168
2067867358199590400,,,308.9461734598288,,,1728.0813,,85064.6725847863,,,13.014169,,,1044576.2795183961,,11.065953,Gaia DR3 2067867358199590400,9.700545,,1778.2051,,167.1156,,705610.9932661803,41.379063943276414,7.069,5.49,AAA,0.018,0.021,20354707+4122445,6.24,0.026,20354707+4122445,0.068,0.029,0.13,4.524,4.029,J203547.10+412244.6,0.144,3.207,BBAA,4.024,615972318,Gaia DR3 2067867358199590400
2068434332539101056,-3.2830780109841533,0.039121598,306.02577183876394,0.5742728523607628,,35.68882,16.042158,4539.418440106081,,,16.196041,,1.0847979,95978.05366423022,0.043975204,13.753464,Gaia DR3 2068434332539101056,12.292465,,78.345955,-4.087300680841185,16.437325,0.03579773,59369.21482942108,41.426044642501715,9.273,7.122,AAA,0.016,0.017,20240619+4125339,8.092,0.019,20240619+4125339,0.082,0.025,0.049,6.505,5.921,J202406.18+412533.7,0.09,4.258,AAAA,5.283,616201004,Gaia DR3 2068434332539101056
2069091531258827648,-2.793576465381274,0.0229314,307.0606305532979,0.5604212220443966,,473.54242,27.586105,17856.014473947187,,,14.709081,,1.0544622,207212.9301250805,0.022278812,12.767507,Gaia DR3 2069091531258827648,11.456853,,1817.7484,-3.7530574550541123,164.94432,0.020315344,147212.26559293014,43.657061947348566,8.769,7.191,AAA,0.02,0.017,20281455+4339257,7.861,0.021,20281455+4339257,0.088,0.028,0.043,6.444,5.938,J202814.55+433925.4,0.078,4.252,AAAA,5.26,626920363,Gaia DR3 2069091531258827648
2069445505277962624,-1.748045069224946,0.106380634,309.5955170842449,0.035155640158267804,,4.5010056,0.3551965,60.34365689909228,4154.888,,20.886963,1.1119,1.054991,3104.0845272295783,0.10585108,17.616987,Gaia DR3 2069445505277962624,16.018063,-0.1902,18.15404,-4.3821115059868845,6.2589154,0.09897519,1691.03346083169,42.46759402372271,12.03,9.557,AAA,0.017,0.021,20382292+4228034,10.505,0.022,20382292+4228034,0.297,0.039,0.022,8.653,8.133,J203822.92+422803.3,0.023,6.121,AAAB,7.265,621224632,Gaia DR3 2069445505277962624
2070186369963278080,-3.2211992403003737,0.015405709,310.901983173274,0.27065078528612196,,1923.1868,17.704681,480344.8364960002,,,11.13466,,1.4300065,1315640.466525232,0.017796263,10.347055,Gaia DR3 2070186369963278080,9.450052,,4175.7085,-5.116590693960994,1500.3738,0.015286962,1368120.6815118317,44.91810023539992,8.144,7.461,AAA,0.017,0.018,20433647+4455052,7.711,0.029,20433647+4455052,0.081,0.019,0.02,7.053,7.009,J204336.46+445505.3,0.036,5.923,AAAA,6.611,632878186,Gaia DR3 2070186369963278080
2163819130932894464,-3.061242487724618,0.026943147,314.42061379414463,0.0993421266852538,,10.447199,4.2421117,2441.302094565363,,,16.869488,,1.0355258,15529.275680039806,0.025674172,15.444856,Gaia DR3 2163819130932894464,14.270018,,42.869625,-1.7378219443988814,8.628645,0.023418082,12502.723106087595,46.995831882547925,12.257,10.991,AAA,0.024,0.031,20574095+4659450,11.567,0.021,20574095+4659450,0.207,0.024,0.02,10.278,9.878,J205740.94+465945.0,0.023,7.985,AAAB,8.981,642479691,Gaia DR3 2163819130932894464
2165537770680635904,-3.1428179388417368,0.013126805,316.79870129068445,0.1528576338872369,,221.1978,12.622036,25002.588731719385,,,14.34358,,1.0423251,91788.76494292919,0.013317516,13.353935,Gaia DR3 2165537770680635904,12.340921,,807.6369,-2.3924347419961602,202.72365,0.012110379,85777.33890943785,48.42672229826282,10.615,9.609,AAA,0.022,0.028,21071169+4825361,10.057,0.019,21071169+4825361,0.075,0.021,0.019,9.076,8.681,J210711.68+482536.2,0.023,6.943,AAAA,7.794,648961942,Gaia DR3 2165537770680635904
2172742767287991296,-1.7602740352958142,0.02729882,321.83845711924994,0.12593586385624794,,6.6684523,4.9735837,2709.1325579448794,,,16.756466,,1.1447989,20320.065577922192,0.02847342,15.2076,Gaia DR3 2172742767287991296,13.978083,,15.518388,-3.2810916043816896,14.24398,0.02532095,15556.326137166263,52.53474528023911,11.742,10.019,AAA,0.019,0.017,21272123+5232051,10.945,0.019,21272123+5232051,0.099,0.023,0.02,9.566,9.133,J212721.22+523205.1,0.021,7.426,AAAA,8.374,666731875,Gaia DR3 2172742767287991296
2175877200059926784,-1.6714417226082938,0.031772703,319.94758672129973,0.11388797712039805,,6.302949,4.021397,1450.306937618866,,,17.434893,,1.072583,12482.874253970993,0.03246721,15.767143,Gaia DR3 2175877200059926784,14.507109,,25.780355,-1.678027760100839,7.7989626,0.028320499,9291.577421802678,53.37361154618956,12.081,10.559,AAA,0.029,0.04,21194741+5322249,11.161,0.029,21194741+5322249,0.143,0.02,0.021,9.756,9.31,J211947.42+532225.0,0.025,7.279,AAAB,8.356,670220764,Gaia DR3 2175877200059926784
2182307453299864064,-5.628855398698003,0.012520821,310.33974445641934,0.10221664368210505,,2901.2224,8.951135,863896.0913346206,15297.816,,10.497389,2.6279,0.90067565,1159047.4640772168,0.01288156,10.142819,Gaia DR3 2182307453299864064,9.587643,-0.8058,6345.517,-3.3152421539576755,4333.984,0.011419406,1651273.9919785042,52.587524886955634,8.759,8.318,AAA,0.031,0.051,20412154+5235151,8.533,0.029,20412154+5235151,0.041,0.016,0.02,8.086,7.843,J204121.54+523515.1,0.023,6.25,AAAA,7.132,666952723,Gaia DR3 2182307453299864064
2198726735325037440,-3.219629294387729,0.029620739,332.3893194191437,0.12085843868404242,,619.6354,4.14071,168161.98384338964,26903.076,,12.274222,3.6133,1.956826,333506.596149836,0.03220423,11.705532,Gaia DR3 2198726735325037440,10.940134,-0.6899,1691.6653,-1.6930184161669168,793.051,0.029187856,391501.95985946886,57.74180577648102,9.76,9.008,AAA,0.024,0.028,22093343+5744305,9.364,0.024,22093343+5744305,0.044,0.017,0.02,8.553,8.219,J220933.43+574430.5,0.023,6.495,AAAA,7.398,687424246,Gaia DR3 2198726735325037440
2203006756130126336,-3.8417572121044956,0.02589678,332.45878504362855,0.08380979310103154,,8.427428,3.720413,5791.130262765833,11917.267,,15.931634,3.7261,0.9988402,14622.502004845897,0.027906464,15.201114,Gaia DR3 2203006756130126336,14.335341,-0.7472,21.876118,-1.9620873948573907,12.91092,0.022527013,15649.532226664594,60.37602494763916,13.145,12.46,AAA,0.033,0.042,22095010+6022337,12.719,0.035,22095010+6022337,,0.116,0.022,12.03,11.771,J220950.09+602233.5,0.024,8.436,AABU,11.003,696769200,Gaia DR3 2203006756130126336
2922367976673391232,-4.322313607908702,0.03268245,103.55432882024652,0.6504529035136513,,48151.58,17.762999,32444380.108960006,,,6.5606937,,1.077246,19354216.349513832,0.023578294,6.5831623,Gaia DR3 2922367976673391232,6.5309567,,51978.504,3.097773531163332,110866.27,0.036618415,43820952.392820545,-23.928326043191998,6.353,5.893,AAA,0.02,0.038,06541303-2355422,6.226,0.029,06541303-2355422,0.018,0.013,0.093,5.37,4.686,J065413.03-235542.0,0.171,3.015,BAAA,4.014,241467428,Gaia DR3 2922367976673391232
3032940844556081408,-3.6007907068724387,0.019647354,109.62136332589806,0.20960861672983885,,1002.97345,7.8100376,366483.68807190435,16642.025,,11.428406,3.378,1.4634669,415482.29178240616,0.020647796,11.175659,Gaia DR3 3032940844556081408,10.701514,0.1862,1917.8889,2.997845842163925,1541.6283,0.026838362,637798.025514932,-13.21707387972392,9.97,9.271,AAA,0.023,0.022,07182912-1313015,9.674,0.024,07182912-1313015,0.05,0.021,0.019,8.643,8.27,J071829.12-131301.4,0.023,5.241,AAAA,7.216,305852835,Gaia DR3 3032940844556081408
4042922573453831936,1.7244399407357194,0.016349541,270.4297814407308,0.3696013434596614,,6204.8276,15.215171,4199750.595237197,,,8.780483,,0.724037,4258075.851336803,0.02384055,8.564347,Gaia DR3 4042922573453831936,8.174862,,11407.925,-0.6397172961544402,11235.34,0.024291633,7066559.220076952,-32.71532543458808,7.75,6.37,AAA,0.027,0.051,18014314-3242551,7.207,0.03,18014314-3242551,0.027,0.015,0.104,5.342,4.588,J180143.15-324255.3,0.19,3.913,BAAA,4.185,190004294,Gaia DR3 4042922573453831936
4044123789831722240,-3.1066075793894052,0.026234651,269.8983241090292,-0.004831813023563287,,109.895386,-0.12910213,5248.030700377381,,,16.038551,,0.95989877,13314.94790550771,0.038746707,15.361702,Gaia DR3 4044123789831722240,14.437047,,311.61594,-8.600782065578832,124.01484,0.037426285,13497.890445582769,-30.85901998085593,13.716,12.833,AAA,0.057,0.083,17593560-3051322,13.275,0.058,17593560-3051322,,0.253,0.072,11.777,11.693,J175935.59-305132.7,0.059,8.325,AABU,10.95,200697005,Gaia DR3 4044123789831722240
4053667756967584128,-0.2659021352155805,0.012499523,264.22342888476703,0.4026851221584275,,569.0025,26.46339,527031.191413415,6581.9214,,11.033952,2.1154,0.8340518,1144395.3350237615,0.018669447,10.395141,Gaia DR3 4053667756967584128,9.601456,-1.861,859.997,-1.3719797834173773,559.6494,0.015216688,1308851.9933918302,-34.04355566007659,8.502,8.009,AAA,0.026,0.029,17365361-3402367,8.215,0.021,17365361-3402367,0.059,0.022,0.02,7.662,7.512,J173653.61-340236.7,0.025,6.039,AAAA,7.019,182453726,Gaia DR3 4053667756967584128
4053745100746865152,-0.08045431143498542,0.017080424,264.3072648826885,0.4273594433604897,,981.0031,20.222809,216466.94297626076,,,12.000063,,0.76044685,928081.1115044558,0.024094805,10.887365,Gaia DR3 4053745100746865152,9.828931,,3470.9353,-1.4018776523442171,698.0631,0.021132547,831764.9520912151,-33.465565467865865,8.091,7.045,AAA,0.021,0.034,17371374-3327559,7.548,0.027,17371374-3327559,0.04,0.02,0.029,5.931,5.657,J173713.75-332756.0,0.083,4.447,AAAA,5.191,185726222,Gaia DR3 4053745100746865152
4054149755376098176,-0.275242485012694,0.0150254695,265.5406680166429,0.37069325931961294,,298.5628,14.545689,96922.02158722612,7275.1177,,12.872486,1.8247,1.1821276,425579.5547548744,0.027214814,11.747392,Gaia DR3 4054149755376098176,10.675444,-1.4431,714.5187,-3.303625260145054,168.20963,0.02548475,376695.11072907096,-32.556903831952226,8.846,7.715,AAA,0.021,0.038,17420977-3233246,8.272,0.024,17420977-3233246,0.037,0.021,0.022,6.936,6.606,J174209.75-323324.8,0.051,4.78,AAAA,5.785,190914251,Gaia DR3 4054149755376098176
4054404631566479616,-0.6681704879892041,0.015152566,263.4220200326472,0.2718050776169599,20.324368,394.05103,14.841486,254500.9114711112,,19.352692,11.824319,,1.0802852,914524.9440534421,0.020550948,10.835828,Gaia DR3 4054404631566479616,9.844907,,715.38214,-2.2738521404810625,290.69052,0.018313872,872199.1963867024,-33.66345851497681,8.463,7.835,AAA,0.036,0.018,17334128-3339482,8.095,0.019,17334128-3339482,0.078,0.028,0.022,7.434,7.357,J173341.28-333948.2,0.035,5.857,AAAA,7.04,184606026,Gaia DR3 4054404631566479616
4054407689583282432,0.626525226078416,0.01918967,263.28262857216953,0.4128603851219908,,1409.3558,19.381628,215525.64610987404,6112.967,,12.004795,2.4011,0.92390794,496679.47470781143,0.025092518,11.320536,Gaia DR3 4054407689583282432,10.507705,-1.87,2665.1912,-0.6143578792636651,1249.3392,0.021301636,558126.512837345,-33.64027224593693,9.283,8.387,AAA,0.034,0.026,17330782-3338249,8.789,0.032,17330782-3338249,0.093,0.033,0.064,7.75,7.44,J173307.82-333825.1,0.132,5.429,BAAA,6.692,184736509,Gaia DR3 4054407689583282432
4054545815728881536,-0.3529244877995815,0.018403659,264.1018933122236,0.31150759789233057,,133.96674,13.03779,41791.098276389406,,,13.785832,,0.9741795,238553.61739456016,0.025897551,12.446653,Gaia DR3 4054545815728881536,11.30393,,395.28864,-1.6178181763801118,110.162994,0.023892669,197827.0018216823,-32.908739562198825,9.043,6.198,AAA,0.026,0.044,17362445-3254314,7.524,0.035,17362445-3254314,0.029,0.016,0.201,4.258,3.853,J173624.45-325431.5,0.214,3.549,BBAA,3.715,188897428,Gaia DR3 4054545815728881536
4055791772870099584,1.4720618227148083,0.016922865,266.2875214175396,0.320534130408841,,38.746216,12.472874,13312.74348689218,,,15.027873,,0.9539775,146561.1356257676,0.028927634,13.165448,Gaia DR3 4055791772870099584,11.832849,,105.5465,-0.570458726408466,22.62249,0.0256985,102039.29442579793,-31.83774229081659,9.623,7.886,AAA,0.021,0.042,17450900-3150158,8.779,0.024,17450900-3150158,0.035,0.018,0.023,6.905,6.647,J174509.00-315015.9,0.05,5.075,AAAA,6.149,195031969,Gaia DR3 4055791772870099584
4061565338478409088,-6.434607389916307,0.08850661,262.7366546072426,0.1517026890836565,,14.84918,1.3607228,418.39773140267016,,,18.784569,,1.0241132,2177.1925445029174,0.123893045,17.557905,Gaia DR3 4061565338478409088,16.403152,,59.406788,-3.3994071865646447,16.829998,0.11148684,1785.6021652263237,-26.986382667979136,13.883,12.717,AAA,0.03,0.026,17305680-2659110,13.221,0.03,17305680-2659110,0.06,0.07,0.072,12.85,13.077,J173056.79-265910.9,0.076,6.135,AAAA,9.633,223397048,Gaia DR3 4061565338478409088
4067776552713332096,-2.076591773118994,0.048693597,268.8341917399093,0.19284483555538862,,7.0632443,3.1374478,532.0270062178782,,,18.523708,,0.92139727,10561.632095317049,0.06836515,16.100586,Gaia DR3 4067776552713332096,14.688568,,28.847284,-3.1855191021733003,8.436763,0.06146551,6834.58847049255,-24.12733479101409,11.844,10.318,AAA,0.033,0.037,17552021-2407384,10.948,0.029,17552021-2407384,0.455,0.05,0.025,9.574,9.29,J175520.21-240738.2,0.027,7.978,AAAC,8.581,240286882,Gaia DR3 4067776552713332096
4069167881581956864,0.9091731698370892,0.03769044,270.5977435912797,0.1883358354227496,,965.3662,4.3317876,165027.97606299943,,,12.294648,,1.3793515,1465748.379179143,0.05546332,10.58728,Gaia DR3 4069167881581956864,9.3327465,,2929.606,-0.4975383263845946,408.88242,0.043477625,1096565.3285085973,-23.57708323689534,7.035,5.729,AAA,0.017,0.017,18022345-2334375,6.254,0.02,18022345-2334375,0.034,0.02,0.107,5.143,4.566,J180223.45-233437.7,0.136,3.163,BAAA,4.167,243555299,Gaia DR3 4069167881581956864
