source_id,pmRA,e_pmDE,ra,parallax,radial_velocity,e_Gflux,parallax_over_error,BPflux,teff,e_radial_velocity,BPmag,logg,ruwe,RPflux,e_pmRA,Gmag,gaia_id,RPmag,feh,e_RPflux,pmDE,e_BPflux,e_parallax,Gflux,dec,Alias1
5862209147378793344,-6.231667109237299,0.017935423,197.8653915457269,0.11166188193837175,,33.27063,7.0413485,8759.203454057717,7380.6147,,15.482381,2.4967,1.1076992,50650.6789188193,0.013052822,14.132972,Gaia DR3 5862209147378793344,12.986432,-0.9454,120.289406,-1.3510867941707332,30.61446,0.015858024,41856.038011209974,-63.766633575000064,Gaia DR3 5862209147378793344
5862235604379974016,-8.228852482963926,0.014370004,198.2181533364856,0.33697778437598885,,800.451,25.443386,37951.47062730876,5782.4727,,13.8904705,3.1682,0.95257306,50689.16762148261,0.010521719,13.568597,Gaia DR3 5862235604379974016,12.985607,-3.8583,1816.4395,-0.48294188490226697,1301.5487,0.013244219,70389.55100783517,-63.396071923146266,Gaia DR3 5862235604379974016
5862501613104119424,-7.402000292036253,0.15438762,198.11519817339112,0.03097851890986183,,1.5354046,0.2269491,58.769878805856656,,,20.915655,,1.0828888,2014.5149742063911,0.11142933,18.062572,Gaia DR3 5862501613104119424,16.487469,,4.6510706,-0.8168331379237077,5.8940196,0.13649985,1121.8062570017855,-62.73945380146507,Gaia DR3 5862501613104119424
5862501922341768704,-7.081120637947199,0.12961769,198.0376869271624,0.05523212742555275,,9.0696945,0.48320195,51.07396333009405,3784.497,,21.068043,0.2256,1.2170391,10648.596688788455,0.10147299,16.364573,Gaia DR3 5862501922341768704,14.679665,-0.85,20.432219,-0.6352513451569548,4.0152874,0.11430444,5359.4162944413665,-62.72409119325924,Gaia DR3 5862501922341768704
5862502338987191552,-7.349047640846038,0.04615351,198.10405941360662,0.17561745236191478,,22.759466,4.211653,1672.2683872530206,5136.814,,17.280277,1.3221,1.0254009,56259.26226531574,0.033811744,14.372318,Gaia DR3 5862502338987191552,12.872411,-1.4945,94.19836,-0.5910760296702616,6.573665,0.041697983,33575.26571188836,-62.70005870672986,Gaia DR3 5862502338987191552
5862502338987197312,-7.082952629907835,0.03053086,198.1187262505944,0.12390701794465217,,216.1484,4.570134,4083.7741386444386,8081.268,,16.310888,1.7523,0.9479558,74428.89701561403,0.021856233,13.962841,Gaia DR3 5862502338987197312,12.568542,-0.3976,994.74274,-0.8029008729286959,54.935276,0.027112339,48956.5077199775,-62.697495831181676,Gaia DR3 5862502338987197312
5862502338987201408,-7.348320015433519,0.034325298,198.11894472422438,0.21210129717123927,,118.10751,6.694726,15495.17632557888,,,14.86305,,0.8583233,265309.48723298294,0.025237171,12.576584,Gaia DR3 5862502338987201408,11.188514,,397.36597,-0.6126979150624688,35.266384,0.03168185,175514.57207770177,-62.695494217599,Gaia DR3 5862502338987201408
5862525634891347968,-7.277938821025095,0.03936093,198.24037933496442,0.08998644471773103,,8.456812,2.4274042,1474.9720851280845,,,17.416582,,0.9217651,29551.27556614718,0.0295186,15.024842,Gaia DR3 5862525634891347968,13.571455,,25.80187,-0.6256611401772767,5.6162915,0.03707106,18408.13329426945,-62.68330534680347,Gaia DR3 5862525634891347968
5862723203396880128,-5.960743294634427,0.016708419,193.23194536360378,0.07718545866476004,,23.200264,4.9610615,9185.539926458383,,,15.43078,,1.125292,45925.97633844622,0.014049845,14.198286,Gaia DR3 5862723203396880128,13.09275,,59.796745,-0.3360742176897939,24.1196,0.015558254,39412.34820137134,-63.77722871867128,Gaia DR3 5862723203396880128
5864204692281636864,-6.12187796690303,0.015591794,203.4390270457963,0.09023253792394825,,25.779455,6.499728,53587.7301166572,32633.615,,13.515879,4.2506,1.0856608,71023.21284985365,0.011089564,13.176262,Gaia DR3 5864204692281636864,12.619394,-0.9856,34.04295,-1.6783034728823019,37.118103,0.013882509,101028.08935339196,-64.12536190798134,Gaia DR3 5864204692281636864
5865643433220067328,-6.427301921124413,0.012725384,207.38561654966577,0.2779448508666429,,151.24648,17.107317,57418.03877825445,,,13.440922,,0.9227198,362431.30010951415,0.0108065875,12.023311,Gaia DR3 5865643433220067328,10.849832,,382.82333,-1.8037863086310568,85.772644,0.016247133,292161.24741596007,-61.52841695454847,Gaia DR3 5865643433220067328
5867065376634816896,-8.061215655124776,0.27075267,208.55595596509679,0.19380325697902578,,0.79682827,0.58189386,21.409887695460355,,,22.012007,,1.2188004,729.7102111239459,0.23991013,19.30476,Gaia DR3 5867065376634816896,17.59002,,6.368119,-2.581443587472915,3.6746647,0.33305603,357.3081257143464,-61.833851885950025,Gaia DR3 5867065376634816896
5868384073377056384,-5.33331885596261,0.015587941,202.7218302953663,0.33277217189495173,,383.9305,22.466219,757364.4330919167,,,10.64028,,1.0051974,1063450.604148831,0.011986477,10.265226,Gaia DR3 5868384073377056384,9.681102,,652.7057,-1.5088549034955596,333.6924,0.014812114,1475217.7120836528,-62.08107843056535,Gaia DR3 5868384073377056384
5868912491781014144,-8.612115252616194,0.016756589,205.3083899299486,0.15338568129487173,,60.238155,7.3114905,10213.91669069687,,,15.315561,,1.4448007,52360.48263974844,0.014757672,14.092126,Gaia DR3 5868912491781014144,12.950386,,226.3449,-1.9335364381611317,46.258083,0.020978715,43460.660572820656,-60.89834405649146,Gaia DR3 5868912491781014144
5875086524484367232,-4.6834359790386815,0.024072146,231.04708515308624,0.3624541939521058,,3942.3342,17.663166,2637461.711072315,,,9.285577,,0.8914949,3013468.3315418176,0.024395667,9.016378,Gaia DR3 5875086524484367232,8.550229,,5827.2554,-4.519200799709822,6048.782,0.02052034,4660103.232575187,-62.67712520556543,Gaia DR3 5875086524484367232
5876932844981435904,-4.164164257127094,0.027201178,228.42375712191537,0.33271133165122707,,130.73169,15.149543,40368.258642015426,7299.902,,13.823442,1.828,1.0188135,344986.98308532755,0.02331011,12.163178,Gaia DR3 5876932844981435904,10.903389,-1.1199,419.53036,-2.420640299949821,74.79535,0.021961806,256847.43075547222,-59.19583764379832,Gaia DR3 5876932844981435904
5878402612822904704,-4.285470509871337,0.016175527,217.77553694485388,0.26440468999890143,,151.84767,18.879042,40996.48001925696,,,13.806676,,0.84430844,263501.5140344916,0.012634325,12.376042,Gaia DR3 5878402612822904704,11.195938,,596.05664,-1.819901782332944,102.72406,0.014005196,211120.14540259173,-61.34990666259842,Gaia DR3 5878402612822904704
5879035145561896448,-5.621085642862785,0.041798607,221.6098818055185,0.1653992684217409,,93.090706,3.1618452,5289.820104140726,,,16.02994,,1.091389,187236.99470815915,0.04533123,13.053126,Gaia DR3 5879035145561896448,11.566916,,226.09216,-2.9516122647667835,18.826597,0.052310996,113160.86047527137,-59.391431845800945,Gaia DR3 5879035145561896448
5879721167786590720,-5.83547185462779,0.1521746,225.69223654503992,0.0015013204428239724,,3.500883,0.009318938,62.695673576327515,,,20.845448,,1.2729627,3099.9259260998356,0.15304771,17.666191,Gaia DR3 5879721167786590720,16.019518,,11.930803,-3.7383891054142815,6.077102,0.16110425,1616.1090034954589,-58.451899997654316,Gaia DR3 5879721167786590720
5880077688741091968,-4.496294628580399,1.0791663,227.7401881786888,0.45901461430737267,,0.9544926,0.46090767,28.95350289709921,,,21.68429,,1.1849146,263.0248448445558,0.8929552,20.372618,Gaia DR3 5880077688741091968,18.697903,,7.5144916,-4.517454900053826,6.3520017,0.9958928,133.6287732206055,-57.95799710324709,Gaia DR3 5880077688741091968
5880092291630768512,-5.5792130107997275,0.49231064,226.8826854983825,0.29823385831075394,,5.7689505,0.86158323,53.51759322192152,,,21.017302,,1.0881299,888.4815093905842,0.31841063,19.324883,Gaia DR3 5880092291630768512,17.376274,,13.490468,-2.925253257985354,10.439931,0.34614632,350.74674769003747,-58.25275718220981,Gaia DR3 5880092291630768512
5881477813761075712,-7.161551555552841,0.021142,224.22992261347125,0.057183384933626936,,9.533194,2.770244,14929.391402831325,20815.258,,14.903437,4.0083,1.1799839,31305.117159845115,0.020474145,14.29997,Gaia DR3 5881477813761075712,13.508857,-0.4986,24.51683,-2.1662729342125866,15.858864,0.020642005,35888.789354599765,-55.8496075237804,Gaia DR3 5881477813761075712
5882096598319863936,-3.2260711260198423,0.015390634,232.4361861472933,0.30309875487355653,,2170.6028,21.616463,1375119.8893689653,16567.332,,9.992691,2.2489,0.8683505,3742886.040512968,0.014843232,9.205201,Gaia DR3 5882096598319863936,8.314879,0.254,5892.19,-3.2808986827751543,2010.5612,0.014021663,3916213.5488712145,-58.58091737789208,Gaia DR3 5882096598319863936
5883543486825643648,-4.1765052687770865,0.05216141,234.29489424992136,0.19307602316090797,,47.86246,3.5922022,1302.4544344619742,,,17.551636,,1.1202929,38881.5479468646,0.058679435,14.750901,Gaia DR3 5883543486825643648,13.273537,,236.51678,-3.661441276470219,16.113937,0.053748652,23691.157731957846,-56.22180848855003,Gaia DR3 5883543486825643648
5883559253643620864,-6.707951516832635,0.5729909,233.8604834984782,-0.31148398289199086,,0.834333,-0.66204673,31.380432685314673,,,21.596895,,1.1011045,392.64048022114326,0.5093796,19.88165,Gaia DR3 5883559253643620864,18.262907,,5.703671,-4.079475633118684,5.697601,0.47048637,210.0324198274415,-56.07010131103838,Gaia DR3 5883559253643620864
5884424092561607168,-4.247134022002589,0.12278724,237.17543435150108,0.3759378210205855,,8.218818,3.3064458,111.14620702627356,,,20.223806,,1.1379373,8846.82460440867,0.129479,16.484657,Gaia DR3 5884424092561607168,14.880927,,23.27011,-4.1089858017309,5.6078434,0.11369847,4798.257768015799,-55.13173768719059,Gaia DR3 5884424092561607168
5884464430895359616,-4.015273134508295,0.056102112,235.76942142126896,0.3003490981676222,,8.019788,5.1894994,840.8867212583284,,,18.0267,,1.096449,23566.321938845645,0.06226771,15.317626,Gaia DR3 5884464430895359616,13.817166,,28.66924,-3.8595613808221825,6.5600038,0.057876315,14057.123922974111,-55.18688010595443,Gaia DR3 5884464430895359616
5885078984866033920,-3.9611531492815724,1.3333949,234.82064978577097,-0.11865885595496359,,2.7375033,-0.0797617,,,,,,3.0167906,,1.3821037,19.623404,Gaia DR3 5885078984866033920,,,,-9.029025350140948,,1.4876671,266.431320141587,-55.82184619507108,Gaia DR3 5885078984866033920
5932918014247209472,-4.39522666596018,0.19378702,241.01573663052994,-0.18088653416952125,,1.0501434,-0.7982954,68.38659948525685,3851.2466,,20.751114,0.7083,1.0586827,1171.1271511380423,0.27063614,18.807804,Gaia DR3 5932918014247209472,17.076385,-0.6999,11.375332,-4.761107893905874,6.4114056,0.22659098,564.7094964878539,-53.17902010656498,Gaia DR3 5932918014247209472
5934037012236694272,-2.3737416326876732,0.014223671,246.10926620089546,0.25990893670914633,,555.94696,14.612403,568821.630605952,,,10.951102,,0.869812,1022426.7457060353,0.018927768,10.436011,Gaia DR3 5934037012236694272,9.723815,,1797.241,-5.240604142483818,666.24817,0.017786872,1260498.6870650044,-51.535040267729926,Gaia DR3 5934037012236694272
5934745299485840768,-3.5680962636382008,0.013848962,244.05744750684764,0.22958465219278928,,345.6939,14.853019,44270.03433179885,15014.976,,13.723268,3.0161,0.93164265,198094.63143650407,0.016811242,12.5767145,Gaia DR3 5934745299485840768,11.505713,0.0371,1110.9314,-3.8309468925781065,305.33896,0.015457104,175493.40636727706,-51.61162428318194,Gaia DR3 5934745299485840768
5934986165584098048,-2.35364165743989,0.29595137,242.93209472137394,-0.8279042631236444,,25.156664,-2.408791,82.73030577420778,,,20.54438,,2.7025256,15230.441374162148,0.43225735,16.3449,Gaia DR3 5934986165584098048,14.291114,,23.06978,-8.117058976318496,4.2104816,0.34370115,5457.415248697184,-51.1712983628122,Gaia DR3 5934986165584098048
5935620137100518016,-3.212312758373278,0.06082183,244.91743868826563,0.28699023873486396,,8.126792,4.5444937,647.3987711125158,,,18.310612,,1.0617534,24859.725420447678,0.07109153,15.282179,Gaia DR3 5935620137100518016,13.759154,,18.564882,-3.911571864289593,5.5410595,0.0631512,14523.627374910931,-49.233078482438955,Gaia DR3 5935620137100518016
5939094009724936320,-0.9586085675055769,0.016429095,254.89152650836232,0.2029399123077518,,140.42389,11.499365,14350.665588041224,,,14.9463625,,1.0290627,97898.11432345342,0.021450141,13.459996,Gaia DR3 5939094009724936320,12.27096,,507.34244,-3.9592956161084056,116.33378,0.017647924,77794.38420118975,-47.093520770799486,Gaia DR3 5939094009724936320
5940105830996862208,-2.153491142902288,0.07459687,251.78191576313094,0.1605316927799787,,7.828958,2.2040288,186.13990837391998,3945.883,,19.663944,0.4557,0.93099374,12802.770667555826,0.09426538,16.068209,Gaia DR3 5940105830996862208,14.479635,-1.0295,53.174526,-3.613890006994044,5.9642315,0.07283557,7041.4661100706435,-45.87667295980887,Gaia DR3 5940105830996862208
5940105899709768192,-6.872144459204362,0.24404624,251.77523409814987,0.9142468439646051,,71.309395,3.5989456,747.3928027731016,4318.691,,18.15467,1.8555,4.7884083,34918.36580846542,0.31880692,15.066966,Gaia DR3 5940105899709768192,13.390261,-0.9417,123.03893,-5.079523386975007,10.948026,0.25403187,17707.623688738713,-45.86898542266536,Gaia DR3 5940105899709768192
5940105904021494528,-2.6776063312684615,0.06706969,251.77169731589476,0.173979942209402,,20.85667,2.7160592,922.483708000522,4801.89,,17.926146,0.9025,1.1108513,38546.43190881319,0.0802175,14.809304,Gaia DR3 5940105904021494528,13.282935,-1.1808,89.00867,-3.7871408097172523,11.267106,0.06405602,22450.447501770344,-45.87362397759392,Gaia DR3 5940105904021494528
5940106007092333056,-1.88893877435883,0.17409693,251.77605230204583,-0.24200152795175656,,7.4323287,-1.4566003,115.2625660801505,,,20.184322,,1.1085156,3880.9486711804393,0.2039563,17.514687,Gaia DR3 5940106007092333056,15.775551,,47.841236,-4.123906873613562,11.558773,0.16614135,1858.1139379604176,-45.857349229534044,Gaia DR3 5940106007092333056
5940106007092347904,-6.459123912767076,0.61779994,251.7676626204642,2.5078045338353445,,29.586079,4.182557,110.67368757934369,,,20.228432,,7.713389,14793.818117396995,0.7427932,16.41015,Gaia DR3 5940106007092347904,14.322695,,59.48687,-4.8549070823185145,10.911943,0.5995865,5139.093076222353,-45.8556359851068,Gaia DR3 5940106007092347904
5940106007092369152,-3.3081160848972444,0.13362746,251.76750894217818,0.23905846183781196,,132.50966,1.7522908,505.0640580887312,,,18.580175,,1.9281007,56970.48876999923,0.18319823,14.782972,Gaia DR3 5940106007092369152,12.85877,,686.40814,-4.461961575127528,9.282535,0.13642626,23001.589131184384,-45.85201365340948,Gaia DR3 5940106007092369152
5940106007092374272,-2.066996080863931,0.14497729,251.76837259041503,0.14867205430063707,,8.933241,1.0795295,118.312486438759,,,20.155966,,1.424815,9395.458881021903,0.17459132,16.819027,Gaia DR3 5940106007092374272,14.8156,,166.19403,-4.022153328242375,9.882422,0.1377193,3526.4332516863165,-45.85101971071981,Gaia DR3 5940106007092374272
5940106007100719872,-2.5520058413733366,0.089525275,251.76649543424935,0.10112486569245058,,12.503209,1.1876472,156.99668934356842,,,19.848816,,1.0253942,14605.19915818691,0.10757198,15.982361,Gaia DR3 5940106007100719872,14.336627,,57.655167,-3.2616481367450643,8.964145,0.085147224,7620.834086430269,-45.8604789590315,Gaia DR3 5940106007100719872
5940106007100722944,-2.217191005842982,0.1848645,251.76671599531417,0.17074793666492666,,7.723334,0.9486589,125.01120710561474,,,20.09617,,1.8779758,7577.414692511506,0.22643924,16.741451,Gaia DR3 5940106007100722944,15.049093,,52.18682,-3.725681499320829,7.5817475,0.17998876,3787.6193600959077,-45.85696649134306,Gaia DR3 5940106007100722944
5940106007100727936,-1.9347565394516657,0.10004938,251.7723699818588,-0.08167796536312066,,15.086293,-0.8514,55.98363492036012,4151.53,,20.96839,0.4283,0.93337226,9239.50798561929,0.116836436,16.519518,Gaia DR3 5940106007100727936,14.833774,-1.42,92.891785,-3.7366080664311525,5.465939,0.09593371,4646.642456864546,-45.85135319197238,Gaia DR3 5940106007100727936
5940106041452121472,-1.9800411097062252,0.09202535,251.78479508409984,0.06427926628710855,,17.7814,0.788622,179.55909923490663,3763.7097,,19.703024,0.9625,0.9128129,17529.465337775866,0.108020715,15.813225,Gaia DR3 5940106041452121472,14.1384735,0.5601,118.49467,-3.8193057599351703,7.1394997,0.08150833,8905.467782724938,-45.84596551336112,Gaia DR3 5940106041452121472
5940106041452144896,-1.8106226864569006,0.115730725,251.77725000031356,0.3713316933754107,,43.883533,3.5925348,243.05550227660305,,,19.374279,,1.1299235,15401.24496067056,0.14127201,16.343323,Gaia DR3 5940106041452144896,14.279006,,916.6248,-3.591302123047459,21.39084,0.10336203,5465.342401395165,-45.84420178111946,Gaia DR3 5940106041452144896
5940106041452163840,-0.42538483431836255,0.21938446,251.77488342407568,-0.5427087276388334,,21.765318,-2.6797464,,,,,,1.1843323,,0.451107,16.45814,Gaia DR3 5940106041452163840,,,,-3.810593499711286,,0.20252243,4916.897407614591,-45.83975929584525,Gaia DR3 5940106041452163840
5940106655630578560,-1.955871674857736,0.09685419,251.7536625754615,0.15097821328074826,,10.152149,1.7575241,103.06344495034354,,,20.30578,,0.94324374,10534.541366384645,0.12201265,16.311314,Gaia DR3 5940106655630578560,14.691357,,45.570873,-3.6786866056332066,6.7024145,0.08590392,5628.871969526863,-45.85571578802757,Gaia DR3 5940106655630578560
5940106659927357696,-2.0581575503575276,0.08990009,251.75664376522894,0.06027339946623325,,13.1858225,0.6855516,226.0223701514564,,,19.453163,,1.1206679,13381.886083160132,0.1094656,16.236626,Gaia DR3 5940106659927357696,14.4316025,,323.56802,-3.550749620557765,7.8591175,0.08791957,6029.712294284542,-45.862583710939774,Gaia DR3 5940106659927357696
5940106689983759360,-2.236884780455355,0.09063914,251.7313877210231,0.29119276001913164,,8.349883,3.3321154,139.63156421057286,,,19.976084,,1.0127821,6639.078521456329,0.106051475,16.7809,Gaia DR3 5940106689983759360,15.192626,,66.017334,-3.3793250284100242,7.136633,0.08738976,3652.4724844718758,-45.859593056558865,Gaia DR3 5940106689983759360
5940106763006638080,,,251.76030661337282,,,34.573296,,,,,,,,,,17.252056,Gaia DR3 5940106763006638080,,,,,,,2366.5975607186624,-45.84997192652823,Gaia DR3 5940106763006638080
5940106797374720640,-2.4759700481302085,0.11257892,251.7658487875236,-0.005435474437223094,,22.433167,-0.051089525,,,,,,1.2983888,,0.12966475,15.840849,Gaia DR3 5940106797374720640,,,,-3.47695752537059,,0.10639117,8681.746249274505,-45.84410583503723,Gaia DR3 5940106797374720640
5940106797374726784,-2.4946706744018137,0.05894749,251.7623894836327,0.1543957000573263,,65.068245,2.7636101,1251.1743468928266,4665.8193,,17.595247,1.5674,1.0914352,52490.52458143972,0.06811859,14.470599,Gaia DR3 5940106797374726784,12.947693,-0.7366,269.4555,-3.4672065556353644,14.244294,0.055867393,30669.534554258316,-45.83882478051646,Gaia DR3 5940106797374726784
5940107106612387968,-2.528352921910765,0.05862153,251.6928366923055,0.23963895736809115,,18.181477,4.3739204,853.2398184705427,4856.06,,18.010864,1.4863,0.95268315,32956.15846385328,0.0659371,14.96016,Gaia DR3 5940107106612387968,13.453054,-2.1853,79.48958,-3.7724986490924923,7.906148,0.05478814,19538.117973837187,-45.79953367568169,Gaia DR3 5940107106612387968
5940199907954832768,-2.0768889206678236,0.1789159,251.78173820826152,0.0615242239539257,,3.4622388,0.34687498,34.657417141784144,,,21.489052,,1.0657173,2044.961927737017,0.2168304,18.130983,Gaia DR3 5940199907954832768,16.471182,,25.17466,-3.614028894631714,4.9836187,0.17736714,1053.3033225883019,-45.822812914747246,Gaia DR3 5940199907954832768
5940491385980774528,-3.1396052809962645,0.013130685,248.45304664598228,0.20296242098680511,,46.78405,12.085131,12063.882519372535,6389.5527,,15.134825,2.1208,0.98546743,93680.51168246567,0.019509807,13.536317,Gaia DR3 5940491385980774528,12.318772,-0.3525,152.87827,-3.792294725764169,28.25991,0.016794391,72513.72014695624,-49.47890858411934,Gaia DR3 5940491385980774528
5941455760690440448,-4.122438547619067,0.35251516,246.24529418057452,-0.4649922966952563,,1.4677374,-1.1256987,15.453736781677543,,,22.36596,,1.2490287,772.759657399066,0.43123388,19.260956,Gaia DR3 5941455760690440448,17.527784,,12.404497,-5.5175022581532325,2.1151285,0.41306993,372.0184170682983,-48.94791523193902,Gaia DR3 5941455760690440448
5943094788943803904,-2.4472125883557725,0.039472844,250.91819642944878,0.25574729433846,,19.657698,6.222716,2054.624878117264,,,17.056711,,1.0535125,38866.101805116574,0.052857336,14.666981,Gaia DR3 5943094788943803904,13.273968,,68.23614,-5.384437419557335,12.402307,0.041098982,25594.956001816056,-45.96602255657763,Gaia DR3 5943094788943803904
5964033098110548736,-0.14220047684124043,0.023985725,254.7591210159279,0.2071846137828162,,66.62135,9.794445,17197.535847761043,,,14.749877,,1.3638409,120281.61265546051,0.02595723,13.246547,Gaia DR3 5964033098110548736,12.047398,,174.8213,-3.262329241208218,50.914364,0.021153277,94695.21484155554,-45.71946297556714,Gaia DR3 5964033098110548736
5966563486675142912,-0.47444227237920056,0.058555525,253.7437684795529,0.5416667036863951,,108360.695,10.709468,66288408.89079274,,,5.7849483,,0.83094805,54602477.693953894,0.07831522,5.671538,Gaia DR3 5966563486675142912,5.404865,,184069.05,-1.617337046957746,192082.16,0.050578304,101468601.61856946,-41.15086637583546,Gaia DR3 5966563486675142912
5967906059105052800,-1.8690020820628923,0.032299157,252.0057271498128,0.1436552693108937,,14.870382,5.0248675,5035.546653489558,,,16.083426,,1.072837,42846.44176874561,0.036122635,14.4296055,Gaia DR3 5967906059105052800,13.168109,,35.0087,-1.4174043092524666,12.762444,0.028588867,31849.633586853703,-42.79397453021029,Gaia DR3 5967906059105052800
5972179719043340800,-2.873652207192183,0.010926238,257.84040370649825,0.35761874168101143,,528.45953,24.571703,73991.18891153726,,,13.165592,,0.94154763,284009.0947679592,0.016513808,12.136738,Gaia DR3 5972179719043340800,11.114565,,1700.4386,-3.186069334018928,426.47726,0.014554089,263179.2566074234,-39.889451964932164,Gaia DR3 5972179719043340800
5972183468571843712,-4.043780762503751,1.0288637,257.7533612185626,0.007918275987908271,,0.6531953,0.0059925127,23.67817711551231,,,21.902672,,1.1763245,226.33455669950933,1.6719065,20.390219,Gaia DR3 5972183468571843712,18.86102,,3.8513124,-6.719753370307118,3.3173494,1.3213617,131.47995305682497,-39.82540367439977,Gaia DR3 5972183468571843712
5972220130436920832,-0.48386819252232216,0.015780842,258.61299371178166,0.4182895798886529,,1225.5033,21.24198,868402.130237773,,,10.49174,,0.9465528,1417457.0444395149,0.021383816,10.040586,Gaia DR3 5972220130436920832,9.369121,,3532.7808,-1.8218214290130528,1911.984,0.019691646,1814313.3162614556,-39.7630778486263,Gaia DR3 5972220130436920832
5972950373611106560,-2.5909438182915454,0.057360403,257.94221222067756,0.20474137922242708,,9.029876,3.831616,769.0578796724669,6838.0435,,18.123644,1.6252,1.0611763,22756.611763976696,0.07120578,15.31429,Gaia DR3 5972950373611106560,13.855126,-1.1848,41.690556,-3.2727635039677914,6.587541,0.053434737,14100.381199337202,-39.341061575342714,Gaia DR3 5972950373611106560
5973057438557915776,,,257.86876443414985,,,0.89028084,,23.99351402228093,,,21.888308,,,243.95629877168986,,20.528429,Gaia DR3 5973057438557915776,18.779615,,7.2083917,,3.405396,,115.76438312122036,-39.2213861785365,Gaia DR3 5973057438557915776
5973487970376696320,,,258.6058523817259,,,0.90362686,,,,,,,,,,20.49082,Gaia DR3 5973487970376696320,,,,,,,119.84466519200564,-38.16402496209988,Gaia DR3 5973487970376696320
5973487970401339904,-4.340911607489867,0.22023676,258.6068751203162,-0.18959043515105445,,,-0.84000546,,,,,,1.033089,1696.9145240104938,0.31359354,,Gaia DR3 5973487970401339904,16.673746,,15.463379,-6.3495472887608155,,0.22570142,,-38.16494543118273,Gaia DR3 5973487970401339904
5973487970401341696,-3.5379647463884663,0.591386,258.60292846484697,-0.24521017289152813,,0.9007115,-0.35208297,17.710178254696988,,,22.217985,,1.282317,560.9615620119235,0.85180014,19.960636,Gaia DR3 5973487970401341696,17.875563,,7.0740376,-5.086931391930831,2.7803752,0.69645566,195.29552301045598,-38.16371673875123,Gaia DR3 5973487970401341696
5975043607541238016,-0.6416014554254998,0.02362632,263.0137826353787,0.42982962544142234,,16.920023,14.9257555,7556.448622264379,,,15.642748,,1.2033803,30534.24560890097,0.031797417,14.566916,Gaia DR3 5975043607541238016,13.535928,,25.479929,-2.0545390997448396,27.085398,0.028797846,28065.988296450945,-35.07573693707156,Gaia DR3 5975043607541238016
5976045567560658560,-2.027862339598835,0.02487488,261.28687781981694,0.49227540272358916,,1074.9752,17.198784,593855.1803044154,,,10.904341,,1.4050397,2432154.970775546,0.03516781,9.836304,Gaia DR3 5976045567560658560,8.782917,,1409.4562,-3.3514827062199917,502.22696,0.028622685,2189905.4893758157,-34.18681998386416,Gaia DR3 5976045567560658560
5980784844951253376,-4.635981496814032,0.016963517,239.85532261036104,0.19005966265222812,,36.867363,9.390833,5121.9435271872235,7000.745,,16.064955,2.1088,1.0305371,44560.36579778647,0.019984692,14.377344,Gaia DR3 5980784844951253376,13.125524,-0.6669,136.59258,-4.370306980741452,21.449127,0.02023885,33420.20166789108,-54.21189116981536,Gaia DR3 5980784844951253376
5981056802278006144,-4.162774560520982,0.14077267,240.11007918729416,0.3746002958582616,,4.3351865,2.7839873,42.36241259208339,,,21.27109,,0.94910705,5382.3533607293,0.1538781,17.085026,Gaia DR3 5981056802278006144,15.4204645,,15.311532,-4.766506201483313,6.5474224,0.13455531,2760.1749521122483,-52.1861284617717,Gaia DR3 5981056802278006144
5981635832593607040,,,240.21035462187191,,,30.570202,,,,,,,,,,15.491598,Gaia DR3 5981635832593607040,,,,,,,11975.876987495321,-51.71258991531948,Gaia DR3 5981635832593607040
6054402160638288000,-6.03600813564181,0.124204,183.6321358080735,-0.2243683421154676,,61.301636,-1.6837176,585.7427690601701,,,18.419275,,1.4955102,24613.20561562246,0.11436452,15.853502,Gaia DR3 6054402160638288000,13.769975,,604.8276,0.05175322502709833,11.727035,0.1332577,8581.159324427674,-62.981131269781486,Gaia DR3 6054402160638288000
6054402160643310208,-6.119261721193652,0.07151152,183.6412523054442,-0.02911446174226491,,7.654693,-0.40050513,155.63250236820593,4000.2578,,19.858292,0.7336,1.0319917,6210.045749340467,0.06464404,16.830671,Gaia DR3 6054402160643310208,15.265159,-0.7103,18.540106,0.5751101745729355,7.1067314,0.072694354,3488.8170221662335,-62.98019464801802,Gaia DR3 6054402160643310208
6054402164972278528,-5.967728107101229,0.049666476,183.63137463964023,-0.03705133816895642,,11.895753,-0.73879534,634.1440340209201,4663.453,,18.333073,1.5258,1.1887703,25350.78348274207,0.04562072,15.277636,Gaia DR3 6054402164972278528,13.737917,-0.7735,82.27987,0.5824036785734756,8.437433,0.050151017,14584.533112388935,-62.98175816013397,Gaia DR3 6054402164972278528
6054402164972282240,-5.883886835595536,0.068720415,183.63782660930218,0.028076216825737677,,4.50319,0.4061603,208.56010793817657,4535.0527,,19.540464,1.4462,1.0673419,8176.167708708027,0.058609217,16.50891,Gaia DR3 6054402164972282240,14.966521,-0.6416,16.898243,0.6513355865962932,5.447526,0.06912595,4692.266690697299,-62.980844045697516,Gaia DR3 6054402164972282240
6054469643164086016,-6.341426138165325,0.123216525,183.06998922110623,-0.12294292842522066,,3.6524024,-0.9984467,61.55114442758661,3739.8467,,20.865452,0.5823,1.2453346,3485.4301163622113,0.1170732,17.463697,Gaia DR3 6054469643164086016,15.892255,-0.4,11.155943,0.1785121142358605,4.3497767,0.12313419,1947.4575615056688,-62.770710522979556,Gaia DR3 6054469643164086016
